"Red","Green","Blue","Alpha","Distance"
"2429","2639","4653","3240","6.357584495013662"
"2429","2639","4653","3240","6.357584495013662"
"2429","2639","4653","3240","6.357584495013662"
"2429","2639","4653","3240","6.357584495013662"
"2429","2639","4653","3240","6.357584495013662"
"2429","2639","4653","3240","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4650","3238","6.357584495013662"
"2427","2638","4650","3238","6.357584495013662"
"2427","2638","4650","3238","6.357584495013662"
"2427","2638","4650","3238","6.357584495013662"
"2427","2638","4650","3238","6.357584495013662"
"2427","2638","4650","3238","6.357584495013662"
"2427","2638","4650","3238","6.357584495013662"
"2427","2638","4650","3238","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2427","2638","4648","3237","6.357584495013662"
"2428","2639","4653","3240","6.357584495013662"
"2428","2639","4653","3240","6.357584495013662"
"2428","2639","4653","3240","6.357584495013662"
"2428","2639","4653","3240","6.357584495013662"
"2428","2639","4653","3240","6.357584495013662"
"2428","2639","4653","3240","6.357584495013662"
"2428","2639","4653","3240","6.357584495013662"
"2428","2639","4653","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2638","4650","3238","6.357584495013662"
"2428","2605","4650","3200","6.357584495013662"
"2409","2605","4588","3200","6.357584495013662"
"2409","2605","4588","3200","6.357584495013662"
"2409","2605","4588","3200","6.357584495013662"
"2409","2605","4588","3200","6.357584495013662"
"2409","2605","4588","3200","6.357584495013662"
"2409","2605","4588","3200","6.357584495013662"
"2409","2605","4588","3200","6.357584495013662"
"2559","2931","4859","3449","6.357584495013662"
"2559","2931","4859","3449","6.357584495013662"
"2559","2931","4859","3449","6.357584495013662"
"2559","2931","4859","3449","6.357584495013662"
"2559","2931","4859","3449","6.357584495013662"
"2559","2931","4859","3449","6.357584495013662"
"2559","2931","4859","3449","6.357584495013662"
"2559","2931","4859","3449","6.357584495013662"
"2559","2762","4859","3317","6.357584495013662"
"2465","2762","4725","3317","6.357584495013662"
"2465","2762","4725","3317","6.357584495013662"
"2465","2762","4725","3317","6.357584495013662"
"2465","2762","4725","3317","6.357584495013662"
"2465","2762","4725","3317","6.357584495013662"
"2465","2762","4725","3317","6.357584495013662"
"2465","2762","4725","3317","6.357584495013662"
"2465","2762","4725","3381","6.357584495013662"
"2514","2759","4870","3381","6.357584495013662"
"2514","2759","4870","3381","6.357584495013662"
"2514","2759","4870","3381","6.357584495013662"
"2514","2759","4870","3381","6.357584495013662"
"2514","2759","4870","3381","6.357584495013662"
"2514","2759","4870","3381","6.357584495013662"
"2514","2759","4870","3381","6.357584495013662"
"2389","2570","4623","3194","6.357584495013662"
"2389","2570","4623","3194","6.357584495013662"
"2389","2570","4623","3194","6.357584495013662"
"2389","2570","4623","3194","6.357584495013662"
"2389","2570","4623","3194","6.357584495013662"
"2389","2570","4623","3194","6.357584495013662"
"2389","2570","4623","3194","6.357584495013662"
"2389","2570","4623","3194","6.357584495013662"
"2383","2563","4614","3186","6.357584495013662"
"2383","2563","4614","3186","6.357584495013662"
"2383","2563","4614","3186","6.357584495013662"
"2383","2563","4614","3186","6.357584495013662"
"2383","2563","4614","3186","6.357584495013662"
"2383","2563","4614","3186","6.357584495013662"
"2383","2563","4614","3186","6.357584495013662"
"2383","2755","4712","3312","6.357584495013662"
"2471","2755","4712","3312","6.357584495013662"
"2471","2755","4712","3312","6.357584495013662"
"2471","2755","4712","3312","6.357584495013662"
"2471","2755","4712","3312","6.357584495013662"
"2471","2755","4712","3312","10.876171492884112"
