"Red","Green","Blue","Alpha","Distance"
"601","2555","1977","1711","7.077106423095223"
"601","2555","1977","1711","7.077106423095223"
"601","1336","1064","919","7.077106423095223"
"358","1336","1064","919","7.077106423095223"
"358","1336","1064","919","7.077106423095223"
"358","1336","1064","919","7.077106423095223"
"358","1336","1064","919","6.916019577211298"
"358","1336","1064","919","6.916019577211298"
"363","1381","1091","945","6.916019577211298"
"363","1381","1091","945","6.916019577211298"
"363","1381","1091","945","6.916019577211298"
"363","1381","1091","945","6.916019577211298"
"363","1381","1091","945","6.892872699201967"
"363","1381","1091","945","6.892872699201967"
"364","1393","1098","951","6.892872699201967"
"364","1393","1098","951","6.892872699201967"
"364","1393","1098","951","6.892872699201967"
"364","1393","1098","951","6.892872699201967"
"364","1393","1098","951","6.892872699201967"
"364","1393","1098","951","6.918925610724747"
"364","1393","1098","951","6.918925610724747"
"364","1393","1098","945","6.918925610724747"
"363","1382","1091","945","6.918925610724747"
"363","1382","1091","945","6.918925610724747"
"363","1382","1091","945","6.918925610724747"
"363","1382","1091","945","6.918925610724747"
"363","1382","1091","945","6.918925610724747"
"363","1382","1091","945","14.435670031187957"
"363","1382","1091","945","14.435670031187957"
"363","484","403","344","14.435670031187957"
"147","484","403","344","14.435670031187957"
"147","484","403","344","14.435670031187957"
"147","484","403","344","14.435670031187957"
"147","484","403","344","14.435670031187957"
"147","484","403","344","14.435670031187957"
"147","484","403","344","65.8206490446459"
"147","484","403","344","65.8206490446459"
"147","77","403","56","65.8206490446459"
"34","77","58","56","65.8206490446459"
"34","77","58","56","65.8206490446459"
"34","77","58","56","65.8206490446459"
"34","77","58","56","65.8206490446459"
"34","77","58","56","63.25516776592488"
"34","77","58","56","63.25516776592488"
"34","79","58","58","63.25516776592488"
"37","79","58","58","63.25516776592488"
"37","79","58","58","63.25516776592488"
"37","79","58","58","63.25516776592488"
"37","79","58","58","63.25516776592488"
"37","79","58","58","65.8206490446459"
"37","79","58","58","65.8206490446459"
"37","74","57","55","65.8206490446459"
"36","74","57","55","65.8206490446459"
"36","74","57","55","65.8206490446459"
"36","74","57","55","65.8206490446459"
"36","74","57","55","65.8206490446459"
"36","74","57","55","25.81854847734069"
"36","74","57","55","25.81854847734069"
"36","74","57","55","25.81854847734069"
"113","372","305","263","25.81854847734069"
"113","372","305","263","25.81854847734069"
"113","372","305","263","25.81854847734069"
"113","372","305","263","25.81854847734069"
"113","372","305","263","25.81854847734069"
"113","372","305","263","65.28837398483442"
"113","372","305","263","65.28837398483442"
"113","71","54","52","65.28837398483442"
"33","71","54","52","65.28837398483442"
"33","71","54","52","65.28837398483442"
"33","71","54","52","65.28837398483442"
"33","71","54","52","65.28837398483442"
"33","71","54","52","65.28837398483442"
"33","71","54","52","64.25314357417054"
"33","71","54","52","64.25314357417054"
"118","510","381","336","64.25314357417054"
"118","510","381","336","64.25314357417054"
"118","510","381","336","64.25314357417054"
"118","510","381","336","64.25314357417054"
"118","510","381","336","64.25314357417054"
"118","510","381","336","6.357584495013662"
"118","510","381","336","6.357584495013662"
"572","2542","1942","1685","6.357584495013662"
"572","2542","1942","1685","6.357584495013662"
"572","2542","1942","1685","6.357584495013662"
"572","2542","1942","1685","6.357584495013662"
"572","2542","1942","1685","6.357584495013662"
"572","2542","1942","1685","6.357584495013662"
"572","2542","1942","1685","6.357584495013662"
"593","2530","1959","1694","6.357584495013662"
"593","2530","1959","1694","6.357584495013662"
"593","2530","1959","1694","6.357584495013662"
"593","2530","1959","1694","6.357584495013662"
"593","2530","1959","1694","6.357584495013662"
"593","2530","1959","1694","6.357584495013662"
"593","2530","1959","1694","6.357584495013662"
"593","2530","1959","1694","6.357584495013662"
"548","2512","1873","1644","6.357584495013662"
"548","2512","1873","1644","6.357584495013662"
"548","2512","1873","1644","6.357584495013662"
"548","2512","1873","1644","6.357584495013662"
"548","2512","1873","1644","6.357584495013662"
"548","2512","1873","1644","6.357584495013662"
"548","2512","1873","1644","6.357584495013662"
"548","2546","1917","1674","6.357584495013662"
"560","2546","1917","1674","6.357584495013662"
"560","2546","1917","1674","6.357584495013662"
"560","2546","1917","1674","6.357584495013662"
"560","2546","1917","1674","6.357584495013662"
"560","2546","1917","1674","6.357584495013662"
"560","2546","1917","1674","6.357584495013662"
"560","2553","1929","1682","6.357584495013662"
"566","2553","1929","1682","6.357584495013662"
"566","2553","1929","1682","6.357584495013662"
"566","2553","1929","1682","6.357584495013662"
"566","2553","1929","1682","6.357584495013662"
"566","2553","1929","1682","6.357584495013662"
"566","2553","1929","1682","6.357584495013662"
"566","2537","1904","1665","6.357584495013662"
"556","2537","1904","1665","6.357584495013662"
"556","2537","1904","1665","6.357584495013662"
"556","2537","1904","1665","6.357584495013662"
"556","2537","1904","1665","6.357584495013662"
"556","2537","1904","1665","6.357584495013662"
"556","2537","1904","1665","6.357584495013662"
"556","2542","1908","1669","6.357584495013662"
"557","2542","1908","1669","6.357584495013662"
"557","2542","1908","1669","6.357584495013662"
"557","2542","1908","1669","6.357584495013662"
"557","2542","1908","1669","6.357584495013662"
"557","2542","1908","1669","6.357584495013662"
"557","2542","1908","1669","6.357584495013662"
"557","2542","1908","1669","6.357584495013662"
"557","2547","1928","1679","6.357584495013662"
"564","2547","1928","1679","6.357584495013662"
"564","2547","1928","1679","6.357584495013662"
"564","2547","1928","1679","6.357584495013662"
"564","2547","1928","1679","6.357584495013662"
"564","2547","1928","1679","6.357584495013662"
"564","2547","1928","1679","6.357584495013662"
"564","2547","1928","1679","6.357584495013662"
"562","2539","1923","1674","6.357584495013662"
"562","2539","1923","1674","6.357584495013662"
"562","2539","1923","1674","6.357584495013662"
"562","2539","1923","1674","6.357584495013662"
"562","2539","1923","1674","6.357584495013662"
"562","2539","1923","1674","6.357584495013662"
"562","2539","1923","1674","6.357584495013662"
"562","2557","1923","1693","6.357584495013662"
"582","2557","1940","1693","6.357584495013662"
"582","2557","1940","1693","6.357584495013662"
"582","2557","1940","1693","6.357584495013662"
"582","2557","1940","1693","6.357584495013662"
"582","2557","1940","1693","6.357584495013662"
"364","1550","1182","1032","6.357584495013662"
"364","1550","1182","1032","6.357584495013662"
"364","1550","1182","1032","6.357584495013662"
"364","1550","1182","1032","6.357584495013662"
"364","1550","1182","1032","6.357584495013662"
"364","1550","1182","1032","7.5921800269131134"
"364","1550","1182","1032","7.5921800269131134"
"296","1029","818","714","7.5921800269131134"
"296","1029","818","714","7.5921800269131134"
"296","1029","818","714","7.5921800269131134"
"296","1029","818","714","7.5921800269131134"
"296","1029","818","714","7.5921800269131134"
"296","1029","818","714","7.5921800269131134"
"296","1029","818","714","6.357584495013662"
"296","1029","818","714","6.357584495013662"
"296","1882","1474","1274","6.357584495013662"
"468","1882","1474","1274","6.357584495013662"
"468","1882","1474","1274","6.357584495013662"
"468","1882","1474","1274","6.357584495013662"
"468","1882","1474","1274","6.357584495013662"
"468","1882","1474","1274","6.357584495013662"
"468","1882","1474","1274","6.357584495013662"
"468","1882","1474","1274","6.357584495013662"
"575","2395","1867","1612","6.357584495013662"
"575","2395","1867","1612","6.357584495013662"
"575","2395","1867","1612","6.357584495013662"
"575","2395","1867","1612","6.357584495013662"
"575","2395","1867","1612","6.357584495013662"
"575","2395","1867","1612","6.357584495013662"
"575","2395","1867","1659","6.357584495013662"
"595","2460","1922","1659","6.357584495013662"
"595","2460","1922","1659","6.357584495013662"
"595","2460","1922","1659","6.357584495013662"
"595","2460","1922","1659","6.357584495013662"
"595","2460","1922","1659","6.357584495013662"
"595","2460","1922","1659","6.357584495013662"
"595","2491","1954","1684","6.357584495013662"
"607","2491","1954","1684","6.357584495013662"
"607","2491","1954","1684","6.357584495013662"
"607","2491","1954","1684","6.357584495013662"
"607","2491","1954","1684","6.357584495013662"
"607","2491","1954","1684","6.357584495013662"
"607","2491","1954","1684","6.357584495013662"
"607","2107","1639","1422","6.357584495013662"
"521","2107","1639","1422","6.357584495013662"
"521","2107","1639","1422","6.357584495013662"
"521","2107","1639","1422","6.357584495013662"
"521","2107","1639","1422","6.357584495013662"
"521","2107","1639","1422","6.357584495013662"
"521","2107","1639","1422","8.653004687478688"
"521","2107","1639","1422","8.653004687478688"
"521","2107","1639","473","8.653004687478688"
"163","711","545","473","8.653004687478688"
"163","711","545","473","8.653004687478688"
"163","711","545","473","8.653004687478688"
"163","711","545","473","8.653004687478688"
"163","711","545","473","8.653004687478688"
"163","711","545","473","69.84931917968377"
"163","711","545","473","69.84931917968377"
"163","73","55","56","69.84931917968377"
"40","73","55","56","69.84931917968377"
"40","73","55","56","69.84931917968377"
"40","73","55","56","69.84931917968377"
"40","73","55","56","69.84931917968377"
"40","73","55","56","69.84931917968377"
"40","73","55","56","68.05452518601996"
"40","73","55","56","68.05452518601996"
"51","82","63","65","68.05452518601996"
"51","82","63","65","68.05452518601996"
"51","82","63","65","68.05452518601996"
"51","82","63","65","68.05452518601996"
"51","82","63","65","68.05452518601996"
"51","82","63","65","69.23896437700756"
"51","82","63","65","69.23896437700756"
"51","91","116","89","69.23896437700756"
"62","91","116","89","69.23896437700756"
"62","91","116","89","69.23896437700756"
"62","91","116","89","69.23896437700756"
"62","91","116","89","69.23896437700756"
"62","91","116","89","69.23896437700756"
"62","91","116","89","62.769500290720664"
"62","91","116","89","62.769500290720664"
"230","267","505","334","62.769500290720664"
"230","267","505","334","62.769500290720664"
"230","267","505","334","62.769500290720664"
"230","267","505","334","62.769500290720664"
"230","267","505","334","62.769500290720664"
"230","267","505","334","6.3912478486370885"
"230","267","505","334","6.3912478486370885"
"230","267","505","1667","6.3912478486370885"
"1104","1349","2549","1667","6.3912478486370885"
"1104","1349","2549","1667","6.3912478486370885"
"1104","1349","2549","1667","6.3912478486370885"
"1104","1349","2549","1667","6.3912478486370885"
"1104","1349","2549","1667","6.3912478486370885"
"1104","1349","2549","1667","6.357584495013662"
"1104","1349","2549","1667","6.357584495013662"
"1104","1255","2549","1609","6.357584495013662"
"1095","1255","2478","1609","6.357584495013662"
