"Red","Green","Blue","Alpha","Distance"
"52","159","113","108","27.902487533758173"
"53","159","114","108","27.902487533758173"
"53","159","114","108","27.902487533758173"
"53","159","114","108","27.54020358536768"
"53","159","114","109","27.54020358536768"
"53","160","114","109","27.54020358536768"
"53","160","114","109","27.54020358536768"
"53","160","114","109","27.54020358536768"
"53","160","114","109","27.25811541879542"
"53","160","114","110","27.25811541879542"
"54","162","116","110","27.25811541879542"
"54","162","116","110","27.25811541879542"
"54","162","116","110","27.25811541879542"
"54","162","116","110","27.611786946777777"
"54","162","116","111","27.611786946777777"
"55","162","116","111","27.611786946777777"
"55","162","116","111","27.611786946777777"
"55","162","116","111","27.611786946777777"
"55","162","116","111","27.82914898043765"
"55","162","116","111","27.82914898043765"
"55","163","116","111","27.82914898043765"
"55","163","116","111","27.82914898043765"
"55","163","116","111","27.82914898043765"
"55","163","116","111","27.82914898043765"
"55","163","116","111","27.611786946777777"
"55","163","116","111","27.611786946777777"
"55","163","116","111","27.611786946777777"
"55","163","116","111","27.611786946777777"
"55","163","116","111","27.611786946777777"
"55","163","116","111","27.611786946777777"
"55","163","116","111","27.683802881555632"
"55","163","116","111","27.683802881555632"
"55","162","116","111","27.683802881555632"
"55","162","116","111","27.683802881555632"
"55","162","116","111","27.683802881555632"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.82914898043765"
"55","162","116","111","27.82914898043765"
"55","163","116","111","27.82914898043765"
"55","163","116","111","27.82914898043765"
"55","163","116","111","27.82914898043765"
"55","163","116","111","27.82914898043765"
"55","163","116","111","27.82914898043765"
"55","163","116","111","28.200378902102052"
"55","163","116","111","28.200378902102052"
"54","162","114","110","28.200378902102052"
"54","162","114","110","28.200378902102052"
"54","162","114","110","28.200378902102052"
"54","162","114","110","28.200378902102052"
"54","162","114","110","27.756255503634865"
"54","162","114","110","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.756255503634865"
"55","162","116","111","27.82914898043765"
"55","162","116","111","27.82914898043765"
"55","162","116","111","27.82914898043765"
"55","162","116","111","27.82914898043765"
"55","162","116","111","27.82914898043765"
"55","162","116","111","27.82914898043765"
"55","162","116","111","27.82914898043765"
"55","162","116","111","27.82914898043765"
"55","163","116","111","27.82914898043765"
"55","163","116","111","27.82914898043765"
"55","163","116","111","27.82914898043765"
"55","163","116","111","27.82914898043765"
"55","163","116","111","27.756255503634865"
"55","163","116","111","27.756255503634865"
"55","161","114","109","27.756255503634865"
