"Red","Green","Blue","Alpha","Distance"
"46","69","52","55","45.32902897976827"
"46","69","52","55","46.25618618327834"
"44","67","51","54","46.25618618327834"
"44","67","51","54","46.25618618327834"
"44","67","51","54","46.25618618327834"
"44","67","51","54","44.0160332498601"
"44","67","51","54","44.0160332498601"
"46","68","52","55","44.0160332498601"
"46","68","52","55","44.0160332498601"
"46","68","52","55","44.0160332498601"
"46","68","52","55","44.0160332498601"
"46","68","52","55","44.661354877283934"
"46","68","52","55","44.661354877283934"
"46","67","51","54","44.661354877283934"
"46","67","51","54","44.661354877283934"
"46","67","51","54","44.661354877283934"
"46","67","51","54","44.661354877283934"
"46","67","51","53","44.661354877283934"
"43","65","51","53","44.661354877283934"
"43","65","51","53","44.661354877283934"
"43","65","51","53","44.661354877283934"
"43","65","51","53","44.88136999890431"
"43","65","51","53","44.88136999890431"
"41","64","48","51","44.88136999890431"
"41","64","48","51","44.88136999890431"
"41","64","48","51","44.88136999890431"
"41","64","48","51","45.55676566591497"
"41","64","48","51","45.55676566591497"
"44","67","51","54","45.55676566591497"
"44","67","51","54","45.55676566591497"
"44","67","51","54","45.55676566591497"
"44","67","51","54","45.787170970408845"
"44","67","51","54","45.787170970408845"
"44","67","51","54","45.787170970408845"
"44","67","51","54","45.787170970408845"
"44","67","51","54","45.787170970408845"
"44","67","51","54","45.787170970408845"
"44","67","51","54","44.88136999890431"
"44","68","51","55","44.88136999890431"
"46","68","52","55","44.88136999890431"
"46","68","52","55","44.88136999890431"
"46","68","52","55","44.88136999890431"
"46","68","52","55","45.32902897976827"
"46","68","52","55","45.32902897976827"
"46","68","52","55","45.32902897976827"
"46","68","52","55","45.32902897976827"
"46","68","52","55","45.32902897976827"
"46","68","52","55","45.10391275196081"
"46","68","52","55","45.10391275196081"
"46","67","52","54","45.10391275196081"
"44","67","51","54","45.10391275196081"
"44","67","51","54","45.10391275196081"
"44","67","51","54","45.10391275196081"
"44","67","51","54","45.10391275196081"
"44","67","51","54","46.02029426721922"
"44","67","51","54","46.02029426721922"
"44","67","51","54","46.02029426721922"
"44","67","51","54","46.02029426721922"
"44","67","51","54","46.02029426721922"
"44","67","51","54","46.49489863900933"
"44","67","51","54","46.49489863900933"
"44","68","51","55","46.49489863900933"
"46","68","52","55","46.49489863900933"
"46","68","52","55","46.49489863900933"
"46","68","52","55","46.49489863900933"
"46","68","52","55","46.49489863900933"
"46","68","52","55","46.25618618327834"
"46","68","52","55","46.25618618327834"
"46","68","52","55","46.25618618327834"
"46","68","52","55","46.25618618327834"
"46","68","52","55","46.25618618327834"
"46","68","52","55","46.25618618327834"
"46","68","52","55","46.49489863900933"
"46","68","52","55","46.49489863900933"
"46","68","52","55","46.49489863900933"
"46","68","52","55","46.49489863900933"
"46","68","52","55","46.49489863900933"
"46","68","52","55","46.49489863900933"
"46","68","52","55","46.49489863900933"
"46","68","52","55","45.32902897976827"
