"Red","Green","Blue","Alpha","Distance"
"41","75","57","57","72.4210939136696"
"40","75","57","57","72.4210939136696"
"40","75","57","57","72.4210939136696"
"40","75","57","57","72.4210939136696"
"40","75","57","57","72.4210939136696"
"40","75","57","57","69.84931917968377"
"40","75","57","57","69.84931917968377"
"40","75","57","57","69.84931917968377"
"40","74","57","57","69.84931917968377"
"40","74","57","57","69.84931917968377"
"40","74","57","57","69.84931917968377"
"40","74","57","57","69.84931917968377"
"40","74","57","57","72.4210939136696"
"40","74","57","57","72.4210939136696"
"40","73","57","56","72.4210939136696"
"40","73","55","56","72.4210939136696"
"40","73","55","56","72.4210939136696"
"40","73","55","56","72.4210939136696"
"40","73","55","56","72.4210939136696"
"40","73","55","56","72.4210939136696"
"40","73","55","56","69.23896437700756"
"40","73","55","56","69.23896437700756"
"40","73","55","56","69.23896437700756"
"39","72","55","55","69.23896437700756"
"39","72","55","55","69.23896437700756"
"39","72","55","55","69.23896437700756"
"39","72","55","55","69.23896437700756"
"39","72","55","55","69.23896437700756"
"39","72","55","55","68.05452518601996"
"39","72","55","55","68.05452518601996"
"39","72","55","55","68.05452518601996"
"38","69","54","53","68.05452518601996"
"38","69","54","53","68.05452518601996"
"38","69","54","53","68.05452518601996"
"38","69","54","53","68.05452518601996"
"38","69","54","53","68.05452518601996"
"38","69","54","53","70.47228645089027"
"38","69","54","53","70.47228645089027"
"38","69","54","53","70.47228645089027"
"37","67","55","53","70.47228645089027"
"37","67","55","53","70.47228645089027"
"37","67","55","53","70.47228645089027"
"37","67","55","53","70.47228645089027"
"37","67","55","53","70.47228645089027"
"37","67","55","53","68.64082610924811"
"37","67","55","53","68.64082610924811"
"37","67","57","53","68.64082610924811"
"37","67","57","53","68.64082610924811"
"37","67","57","53","68.64082610924811"
"37","67","57","53","68.64082610924811"
"37","67","57","53","68.64082610924811"
"37","67","57","53","68.64082610924811"
"39","68","62","56","68.64082610924811"
"39","68","62","56","68.64082610924811"
"39","68","62","56","68.64082610924811"
"39","68","62","56","68.64082610924811"
"39","68","62","56","65.28837398483442"
"39","68","62","56","65.28837398483442"
"39","75","62","65","65.28837398483442"
"44","75","77","65","65.28837398483442"
"44","75","77","65","65.28837398483442"
"44","75","77","65","65.28837398483442"
"44","75","77","65","65.28837398483442"
"44","75","77","65","48.24951414929212"
"44","75","77","65","48.24951414929212"
"44","86","103","81","48.24951414929212"
"56","86","103","81","48.24951414929212"
"56","86","103","81","48.24951414929212"
"56","86","103","81","48.24951414929212"
"56","86","103","81","48.24951414929212"
"56","86","103","81","6.977646544374861"
"56","86","103","81","6.977646544374861"
"56","802","1422","948","6.977646544374861"
"620","802","1422","948","6.977646544374861"
"620","802","1422","948","6.977646544374861"
"620","802","1422","948","6.977646544374861"
"620","802","1422","948","6.977646544374861"
"620","802","1422","948","54.585798171314984"
"620","802","1422","948","54.585798171314984"
"620","118","1422","112","54.585798171314984"
"78","118","142","112","54.585798171314984"
"78","118","142","112","54.585798171314984"
"78","118","142","112","54.585798171314984"
"78","118","142","112","54.585798171314984"
"78","118","142","112","46.73648489045149"
"78","118","142","112","46.73648489045149"
"78","118","142","134","46.73648489045149"
"94","137","172","134","46.73648489045149"
"94","137","172","134","46.73648489045149"
"94","137","172","134","46.73648489045149"
"94","137","172","134","46.73648489045149"
"94","137","172","134","46.73648489045149"
"94","137","172","134","62.292385986873576"
"94","137","172","134","62.292385986873576"
"39","67","58","54","62.292385986873576"
"39","67","58","54","62.292385986873576"
